payout,currency,user_id,sale_amount,datetime,shop_name,shop_offset_hour
10.02,THB,4Q3wbYZhSd,270.00,2020-02-02 08:10:58,SE,0
1.19,THB,1jFqUKoFfl,94.60,2020-02-02 03:58:16,SE,0
74.55,THB,30o4EYfg7a,1500.00,2020-02-02 08:10:37,SE,0
14.06,THB,2pSZaJkfc3,379.00,2020-02-02 03:57:28,SE,0
0.01,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
12.79,THB,2vLmZGGdMn,870.00,2020-02-02 08:10:14,SE,0
0.04,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
0.04,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
5.932542372881357,THB,umXsI4hVmZ,66.00,2020-02-02 03:57:04,SE,0
0.04,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
9.977457627118644,THB,umXsI4hVmZ,111.00,2020-02-02 03:57:04,SE,0
7.49,THB,E25cPvZx1N,129.00,2020-02-02 05:45:40,SE,0
0.04,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
0.01,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
1.32,THB,E25cPvZx1N,145.00,2020-02-02 05:45:40,SE,0
18.058416886543537,THB,8QRsiriU84,423.00,2020-02-02 03:56:34,SE,0
0.01,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
11.142427440633243,THB,8QRsiriU84,261.00,2020-02-02 03:56:34,SE,0
0.01,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
3.159155672823219,THB,8QRsiriU84,74.00,2020-02-02 03:56:34,SE,0
22.13,THB,Z1PNbkCbv5,313.00,2020-02-02 03:56:18,SE,0
0.18,THB,iQaLBwZO6E,20.00,2020-02-02 07:01:43,SE,0
0.01,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
0.01,THB,2Vacxx5fXZ,1.00,2020-02-02 07:01:44,SE,0
0.08,THB,iyD7DmdYMH,1.00,2020-02-02 07:01:40,SE,0
3.5899999999999994,THB,0SefAmWp2e,395.00,2020-02-02 08:08:13,SE,0
0.04,THB,iyD7DmdYMH,1.00,2020-02-02 07:01:40,SE,0
1.2613333333333332,THB,2H6hxv8R20,86.00,2020-02-02 05:43:47,SE,0
2.23,THB,2H6hxv8R20,152.00,2020-02-02 05:43:47,SE,0
0.9973333333333332,THB,2H6hxv8R20,68.00,2020-02-02 05:43:47,SE,0
0.52,THB,2eJqJO78ry,57.00,2020-02-02 08:07:48,SE,0
3.37,THB,2XCmpZohId,79.00,2020-02-02 03:54:34,SE,0
1.2613333333333332,THB,2H6hxv8R20,86.00,2020-02-02 05:43:47,SE,0
10.68,THB,2EvdTVMeI2,250.00,2020-02-02 05:43:47,SE,0
4.18,THB,f3muoAkYVl,459.00,2020-02-02 05:42:28,SE,0
1.74,THB,K5DwQhyU7B,47.00,2020-02-02 08:07:19,SE,0
0.75,THB,3Ay6h5sBnx,82.00,2020-02-02 08:06:59,SE,0
0.11,THB,pZlvxTDZ2g,12.00,2020-02-02 07:01:39,SE,0
0.060000000000000005,THB,pZlvxTDZ2g,7.00,2020-02-02 07:01:39,SE,0
0.15,THB,pZlvxTDZ2g,4.00,2020-02-02 07:01:39,SE,0
57.93,THB,umXsI4hVmZ,684.00,2020-02-02 03:52:20,SE,0
1.13,THB,2ER46wTHrW,124.00,2020-02-02 05:40:00,SE,0
18.92,THB,1lD90zwGEF,510.00,2020-02-02 03:51:25,SE,0
48.762,THB,2rPrBhb2bH,981.00,2020-02-02 08:04:00,SE,0
5.418,THB,2rPrBhb2bH,109.00,2020-02-02 08:04:00,SE,0
0.04,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
2.71,THB,pOb4h0tjjg,298.00,2020-02-02 05:37:50,SE,0
0.04,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
0.53,THB,l7frRHHrat,42.00,2020-02-02 05:37:44,SE,0
0.04,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
0.03,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
0.02,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
0.6183333333333333,THB,29iZFhjafk,14.00,2020-02-02 08:01:54,SE,0
0.03,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
0.02,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
2.12,THB,29iZFhjafk,48.00,2020-02-02 08:01:54,SE,0
0.02,THB,2fxt83bzd8,1.00,2020-02-02 07:01:35,SE,0
0.44166666666666665,THB,29iZFhjafk,10.00,2020-02-02 08:01:54,SE,0
1.6000000000000003,THB,6wXWfaNA9i,176.00,2020-02-02 08:01:42,SE,0
11.46,THB,e6vkebzTDl,1259.00,2020-02-02 03:49:22,SE,0
1.338235294117647,THB,35nkw8G3JY,91.00,2020-02-02 07:59:05,SE,0
1.6323529411764706,THB,35nkw8G3JY,111.00,2020-02-02 07:59:05,SE,0
2.426470588235294,THB,35nkw8G3JY,165.00,2020-02-02 07:59:05,SE,0
5.970000000000001,THB,BDrTsbgGZ6,161.00,2020-02-02 05:35:31,SE,0
0.7941176470588235,THB,35nkw8G3JY,54.00,2020-02-02 07:59:05,SE,0
0.3088235294117647,THB,35nkw8G3JY,21.00,2020-02-02 07:59:05,SE,0
3.64,THB,OzmUxzkXCi,400.00,2020-02-02 07:58:46,SE,0
3.1934482758620684,THB,OzmUxzkXCi,351.00,2020-02-02 07:58:46,SE,0
3.66655172413793,THB,OzmUxzkXCi,403.00,2020-02-02 07:58:46,SE,0
13.47,THB,hGhsZWG4MS,159.00,2020-02-02 07:56:21,SE,0
3.81,THB,hGhsZWG4MS,259.00,2020-02-02 07:56:21,SE,0
10.458787346221442,THB,2X1haOQLII,245.00,2020-02-02 05:33:52,SE,0
7.360000000000001,THB,hGhsZWG4MS,148.00,2020-02-02 07:56:21,SE,0
1.4941124780316346,THB,2X1haOQLII,35.00,2020-02-02 05:33:52,SE,0
8.068207381370827,THB,2X1haOQLII,189.00,2020-02-02 05:33:52,SE,0
4.268892794376098,THB,2X1haOQLII,100.00,2020-02-02 05:33:52,SE,0
0.11,THB,f3piiQaniz,12.00,2020-02-02 07:01:28,SE,0
2.75,THB,MmdTYenqzX,187.00,2020-02-02 05:33:39,SE,0
0.19,THB,f3piiQaniz,21.00,2020-02-02 07:01:28,SE,0
0.22,THB,f3piiQaniz,24.00,2020-02-02 07:01:28,SE,0
4.77,THB,25Yu24J7MY,524.00,2020-02-02 05:33:22,SE,0
21.15,THB,f2qEc8buj8,570.00,2020-02-02 03:42:33,SE,0
0.8212499999999999,THB,3Efw1S0RsR,90.00,2020-02-02 07:54:22,SE,0
0.1825,THB,3Efw1S0RsR,20.00,2020-02-02 07:54:22,SE,0
0.45625,THB,3Efw1S0RsR,50.00,2020-02-02 07:54:22,SE,0
78.23,THB,ghVPwSFxrx,989.00,2020-02-02 03:41:35,SE,0
0.05,THB,5K39cQkXiu,1.00,2020-02-02 07:01:27,SE,0
0.012,THB,5K39cQkXiu,1.00,2020-02-02 07:01:27,SE,0
2.49,THB,hDiAhJKDNC,67.00,2020-02-02 07:51:28,SE,0
0.012,THB,5K39cQkXiu,1.00,2020-02-02 07:01:27,SE,0
0.012,THB,5K39cQkXiu,1.00,2020-02-02 07:01:27,SE,0
0.024,THB,5K39cQkXiu,2.00,2020-02-02 07:01:27,SE,0
0.04,THB,5K39cQkXiu,1.00,2020-02-02 07:01:27,SE,0
0.04,THB,5K39cQkXiu,1.00,2020-02-02 07:01:27,SE,0
23.23,THB,nM3A5nGzb6,1580.00,2020-02-02 05:30:42,SE,0
0.77,THB,1lRuEMnxra,85.00,2020-02-02 05:30:29,SE,0
8.72,THB,zFw45uvqp5,235.00,2020-02-02 03:39:02,SE,0
2.15,THB,PF08lyC8jB,58.00,2020-02-02 07:01:25,SE,0
0.043333333333333335,THB,2G1aQuVr3p,1.00,2020-02-02 07:01:25,SE,0
0.043333333333333335,THB,2G1aQuVr3p,1.00,2020-02-02 07:01:25,SE,0
0.03,THB,2G1aQuVr3p,1.00,2020-02-02 07:01:25,SE,0
